"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicare Operations Anomaly","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","State Wildlife Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Pipeline and Hazardous Materials Safety Administration Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Earthquake Hazards Program Assistance","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Temporary Assistance for Needy Families, Administration for Children and Families, Health and Human Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Randolph-Sheppard - Financial Relief and Restoration Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Medicare Prescription Drug Benefit (Part D)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Tribal Courts Trust Reform Initiative","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Sport Fish Restoration Account, United States Fish and Wildlife Service","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Primary Care First (Benefits)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Education Construction, Bureau of Indian Affairs and Bureau of Indian Education, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","State Select","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Private Insurance Risk Adjustment Program","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Education Program Management","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Tribal Education Departments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Federal Aviation Administration Airport Response Grant Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","State Process for Informing Consumers of Recalls","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Energy Community Revitalization Program, Department-Wide Programs, Interior, Bureau of Safety and Environmental Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Rehabilitation Training Technical Assistance Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Tribal Energy Development Capacity Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Title II Projects on Federal Lands, Bureau of Land Management","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Research (Medicare Fee-for-Service)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Veterans Pilot Training Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Commercial Pay – Defense Agencies Initiative (DAI)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Environmental Outreach and Conservation - North Cascades","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Training and Employment Services, Employment and Training Administration, Labor","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Federal Railroad Administration High-Speed Intercity Passenger Rail","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Upper Colorado River Basin Fund, Bureau of Reclamation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Federal Transit Administration Emergency Relief Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Tribal Great Lakes Restoration Initiative","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Forest Ecosystems Health and Recovery, Bureau of Land Management","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Centers for Medicare & Medicaid Services (CMS) - Survey and Certification (Grants to States for Medicaid)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Utah Reclamation Mitigation and Conservation Account, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Forestry on Indian Lands","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Wild Horse and Burro Resource Management","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Commercial Pay – Financial Accounting and Budgetary System (FABS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Water Use and Data Research","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Gifts and Donations, Bureau of Indian Affairs and Bureau of Indian, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Commercial Pay – Mechanization of Contract Administration Services (MOCAS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Research in Special Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Good Neighbor Authority - Recreation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Food and Drug Administration (FDA) - Center for Biologics","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Working Capital Fund, Bureau of Reclamation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Student Support and Academic Enrichment Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Good Neighbor Authority for Restoration","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOL","Bureau of Labor Statistics - Compensation and Working Conditions","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Wildland Fire Management, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Health Benefits – Administrative","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOL","Employment & Training Administration - Employment Service","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","TRIO McNair Post-Baccalaureate Achievement","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Great Lakes Fish and Wildlife Restoration Act","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOL","Mine Safety and Health Administration","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Commercial Pay – ONEPAY","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Twenty-First Century Community Learning Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOL","Women's Bureau","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Travel Pay - U.S. Army Corps of Engineers (USACE)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Undergraduate International Studies and Foreign Language Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Health Benefits – TRICARE Pharmacy Program (TPharm)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Food and Drug Administration (FDA) - Opioids - International Mail Facilities (IMF)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Wildland Fire Management, Department-Wide Programs, Interior, National Park Service, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Great Lakes Restoration","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Great Lakes Sea Lamprey Control","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Health Resources and Services Administration (HRSA) - Claims Processing (Dept. of Justice)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Yakima River Basin Water Enhancement (YRBWE)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EEOC","Pay and Benefits","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Pay Department of Air Force (DAF) – Air National Guard","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EEOC","Vendor Payments","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Pay Navy – Reserve","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Federal Highway Administration Other Grant Programs and Cooperative Agreements","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Yukon River Salmon Research and Management Assistance","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Health Resources and Services Administration (HRSA) - Claims Processing (HRSA)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOT","Federal Railroad Administration Railroad Research and Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EOP","Congressional Directives","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Travel Pay Army – Integrated Automated Travel System (IATS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Commercial Pay – General Fund Enterprise Business System (GFEBS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Highway Infrastructure Programs, Federal Highway Administration, Transportation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Health Resources and Services Administration (HRSA) - Health Workforce","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DRA","Delta Program","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EOP","Drug-Free Communities Support Program - National Youth Leadership Initiative","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Indian Health Service (IHS) - Community Health Representatives (Preventive Health)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Arts in Education","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EOP","Research and Data Analysis","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Indian Health Service (IHS) - Self-Governance","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOI","Zoonotic Disease Initiative","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Health Benefits – TRICARE East Region Program (East)","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Beach Monitoring and Notification Program Implementation Grants","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","National Institutes of Health (NIH) - Advanced Research Projects Agency for Health","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Career and Technical Education - Grants to Native Americans and Alaska Natives","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Brownfields Multipurpose, Assessment, Revolving Loan Fund, and Cleanup Cooperative Agreements","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Health Benefits – TRICARE West Region Program (West)","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Charter Schools","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOJ","Litigation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Pay Department of Air Force (DAF) – Reserve","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Travel Pay Navy – Integrated Automated Travel System (IATS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","National Institutes of Health (NIH) - Center for Information Technology","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Diesel Emission Reduction Act (DERA) National Grants","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Travel Pay Other Defense Organization (ODO) – Defense Travel System (DTS)","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","National Institutes of Health (NIH) - Fogarty International Center","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Pay Marie Corps – Reserve","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EAC","Election Security Grants","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","National Institutes of Health (NIH) - National Library of Medicine","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Credit Enhancement for Charter School Facilities","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Enhanced Aquifer Use and Recharge Program","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","National Institutes of Health (NIH) - NIH Clinical Center","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Education Innovation and Research (formerly Investing in Innovation (i3) Fund)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Environmental Education Grants Program","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOW","Military Retirement – Retired Pay","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","DOL","Bureau of Labor Statistics - Productivity and Technology","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Federal Real Property Assistance Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","EPA","Geographic Programs - Great Lakes Restoration Initiative","Non-Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Substance Abuse and Mental Health Services Administration (SAMHSA) - Children and Families","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Health Education Assistance Loan (HEAL)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","HHS","Substance Abuse and Mental Health Services Administration (SAMHSA) - Criminal and Juvenile Justice Programs","Non-Compliant","","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Adult Education - Basic Grants to States","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Innovative Rehabilitation Training","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Alaska Native Educational Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Career and Technical Education - Basic Grants to States","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Augustus F. Hawkins Centers of Excellence - Teacher Preparation and Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2025","ED","Comprehensive Literacy Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
